% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1046063, Wed Oct  8 18:51:15 2025
1 10 -0.08895705483075107 -0.03250683964625686 0.04320621273411836 0.07349619112217544 0.9231771623568592 0.9458760376969916 0.9637136568240929 0.9798970963093574 1.0010944845073728 1.010874596529236 1.0354630042852624 1.126001272843823
2 20 -0.05501888069461655 -0.027849125975839696 0.03821620751507625 0.1979199197056427 0.9231771623568592 0.9458760376969916 0.9637136568240929 0.9798970963093574 1.0010944845073728 1.010874596529236 1.0354630042852624 1.126001272843823
3 30 -0.0813120785672063 -0.03461544198466043 0.05760923062476232 0.2848558857426537 0.9231771623568592 0.9458760376969916 0.9637136568240929 0.9798970963093574 1.0010944845073728 1.010874596529236 1.0354630042852624 1.126001272843823
4 40 -0.12765967251369464 -0.05275723865745939 0.08499267584212218 0.2825933918779981 0.9231771623568592 0.9458760376969916 0.9637136568240929 0.9798970963093574 1.0010944845073728 1.010874596529236 1.0354630042852624 1.126001272843823
5 50 -0.21152535719010965 -0.07592517576078868 0.07806570707604937 0.3515430955057604 0.9231771623568592 0.9458760376969916 0.9637136568240929 0.9798970963093574 1.0010944845073728 1.010874596529236 1.0354630042852624 1.126001272843823
6 60 -0.22991390103557455 -0.07142708149846307 0.082819418309685 0.3944319185748349 0.9231771623568592 0.9458760376969916 0.9637136568240929 0.9798970963093574 1.0010944845073728 1.010874596529236 1.0354630042852624 1.126001272843823
7 70 -0.22889652582524195 -0.052422673021629916 0.14870679441565732 0.4284332186207309 0.9231771623568592 0.9458760376969916 0.9637136568240929 0.9798970963093574 1.0010944845073728 1.010874596529236 1.0354630042852624 1.126001272843823
8 80 -0.23981474700415387 -0.054564425025539 0.2126198075985969 0.45706550388335293 0.9231771623568592 0.9458760376969916 0.9637136568240929 0.9798970963093574 1.0010944845073728 1.010874596529236 1.0354630042852624 1.126001272843823
9 90 -0.29170273230742017 -0.05252593934360675 0.23156179677906225 0.5003962582211405 0.6748780280179137 0.6866868690448009 0.8072625757010221 0.8802190888500734 0.9506684772588502 1.034868612353363 1.1232417636729715 1.5524646928447674
10 100 -0.30533085954012673 -0.06284469783468556 0.2378555240392193 0.5484033867723411 0.6748780280179137 0.6866868690448009 0.8072625757010221 0.8802190888500734 0.9506684772588502 1.034868612353363 1.1232417636729715 1.5524646928447674
11 110 -0.3295385351106425 -0.07219015424237787 0.2981761497631631 0.6221413692927197 0.6748780280179137 0.6866868690448009 0.8072625757010221 0.8802190888500734 0.9506684772588502 1.034868612353363 1.1232417636729715 1.5524646928447674
12 120 -0.3097819112172802 -0.05822653478427132 0.2725003173694369 0.6211565641466983 0.6748780280179137 0.6866868690448009 0.8072625757010221 0.8802190888500734 0.9506684772588502 1.034868612353363 1.1232417636729715 1.5524646928447674
13 130 -0.2449885912843644 -0.061265058451151926 0.27228124360266404 0.6099940427128929 0.6748780280179137 0.6866868690448009 0.8072625757010221 0.8802190888500734 0.9506684772588502 1.034868612353363 1.1232417636729715 1.5524646928447674
14 140 -0.2464401428343529 -0.04269644146660731 0.29355898504536454 0.6064236653830533 0.6748780280179137 0.6866868690448009 0.8072625757010221 0.8802190888500734 0.9506684772588502 1.034868612353363 1.1232417636729715 1.5524646928447674
15 150 -0.23058545293508306 -0.06021702598132603 0.31437287994661156 0.6197632423036988 0.6748780280179137 0.6866868690448009 0.8072625757010221 0.8802190888500734 0.9506684772588502 1.034868612353363 1.1232417636729715 1.5524646928447674
16 160 -0.21666467261497438 -0.02157919097546009 0.3320851527713352 0.6031259771184665 0.6748780280179137 0.6866868690448009 0.8072625757010221 0.8802190888500734 0.9506684772588502 1.034868612353363 1.1232417636729715 1.5524646928447674
