% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=1046063, Wed Oct  8 18:51:15 2025
1 10 20.165958528997155 1.0000437509570452 1.0 1.0 1.0000062500195313 1.0000125000781253 1.0000187501757822 1.0000250003125026 1.0000312504882864 1.0000375007031337 1.0000437509570452
2 20 20.30455456943573 1.1508127329742421 0.9089249124279487 0.9089249124279487 0.9392732157719392 0.9881387434281204 0.9960741574763076 1.0021004935151279 1.010136277623815 1.0266018874254201 1.1508127329742421
3 30 22.46262693506731 1.1320832818685893 0.8785757450168868 0.8785757450168868 0.9310178800545634 0.9552623554837736 0.9823582164097018 1.0048576962110025 1.0242043410209407 1.0730435946381154 1.1320832818685893
4 40 25.259260837854765 1.237333785287168 0.8491623817769416 0.8491623817769416 0.9117771497330749 0.9585902506485247 0.966701422514884 0.9908248508597618 1.026497612988086 1.0657860676445408 1.237333785287168
5 50 26.874636162038946 1.321813917527451 0.8177712106194973 0.8177712106194973 0.8583548402617548 0.9515059126260322 0.9783100810141333 0.9896916250872162 1.0379010520450542 1.0709812702211834 1.321813917527451
6 60 28.741220331500514 1.4173591755313664 0.8136047427278355 0.8136047427278355 0.8545412374306082 0.8951993214553158 0.935947061487907 0.9785203913387522 1.020293953569832 1.081555401593813 1.4173591755313664
7 70 31.259033106993908 1.448773477933409 0.799497657813952 0.799497657813952 0.8302695848940428 0.8798645063600736 0.9242104685843494 0.988865956702752 1.0506216078499444 1.120986339271379 1.448773477933409
8 80 36.62878703206101 1.500106552141994 0.780644664279212 0.780644664279212 0.8125008044186902 0.8520569092795363 0.8886621815667929 0.985447713618381 1.0213502215543182 1.180047596861378 1.500106552141994
9 90 40.050507855456395 1.6437730506897383 0.7503212935783998 0.7503212935783998 0.7811995105944913 0.8396771910278108 0.8765579403232363 0.9754620739570004 1.0691880565815683 1.2215158674831907 1.6437730506897383
10 100 42.14814929545148 1.7356198719985887 0.7421426454246624 0.7421426454246624 0.7505084549009291 0.8247218990140187 0.8934391704821256 0.9771134912502802 1.0438022849880721 1.2131096838021096 1.7356198719985887
11 110 45.52790616763297 1.7951640862346494 0.7204226371283905 0.7204226371283905 0.7496165746189738 0.8320615213135475 0.8913400922638535 0.9402637566239859 1.024899606434961 1.2008031995746051 1.7951640862346494
12 120 41.93217832005673 1.9341229927148051 0.7214820198275579 0.7214820198275579 0.7532994475220652 0.7927858257952148 0.8622843755910596 0.9331121173943554 0.9777315596989938 1.194650454231936 1.9341229927148051
13 130 40.00146864859938 1.8958062089505305 0.7126175808487398 0.7126175808487398 0.7460386858938969 0.7781856330890605 0.8578119604418252 0.9251021778866958 0.9335021334006175 1.1907301305701652 1.8958062089505305
14 140 37.749458570000385 1.8914133946572382 0.7045815746304117 0.7045815746304117 0.7279020324514456 0.7719236186361622 0.8512754251199851 0.9105434839565594 0.9384368334373152 1.161833918514737 1.8914133946572382
15 150 35.18304038185992 1.8816626389696238 0.6888716704684502 0.6888716704684502 0.7247790184130785 0.7458326836142217 0.8444513715330881 0.8898449062697291 0.9481978130060371 1.1250344419731526 1.8816626389696238
16 160 33.82394277145962 1.9095103885544997 0.6750039093779934 0.6750039093779934 0.7196531650567536 0.7478429442536093 0.8344378635188868 0.8936575873581917 0.9197601374921236 1.0944961627877936 1.9095103885544997
