% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1046063, Wed Oct  8 18:51:15 2025
1 10 -0.0737199552156548 -0.03785942446944861 0.029382556291687213 0.08072132885978606 0.8812367503634225 0.9604963013728556 0.9838090130188398 0.9928591066476216 1.0125820151451275 1.0308155763509232 1.0505989346948854 1.0749688617270186
2 20 -0.0737199552156548 -0.03785942446944861 0.029382556291687213 0.08072132885978606 0.8812367503634225 0.9604963013728556 0.9838090130188398 0.9928591066476216 1.0125820151451275 1.0308155763509232 1.0505989346948854 1.0749688617270186
3 30 -0.0737199552156548 -0.03785942446944861 0.029382556291687213 0.08072132885978606 0.8812367503634225 0.9604963013728556 0.9838090130188398 0.9928591066476216 1.0125820151451275 1.0308155763509232 1.0505989346948854 1.0749688617270186
4 40 -0.0737199552156548 -0.03785942446944861 0.029382556291687213 0.08072132885978606 0.8812367503634225 0.9604963013728556 0.9838090130188398 0.9928591066476216 1.0125820151451275 1.0308155763509232 1.0505989346948854 1.0749688617270186
5 50 -0.0737199552156548 -0.03785942446944861 0.029382556291687213 0.08072132885978606 0.8812367503634225 0.9604963013728556 0.9838090130188398 0.9928591066476216 1.0125820151451275 1.0308155763509232 1.0505989346948854 1.0749688617270186
6 60 -0.0737199552156548 -0.03785942446944861 0.029382556291687213 0.08072132885978606 0.8812367503634225 0.9604963013728556 0.9838090130188398 0.9928591066476216 1.0125820151451275 1.0308155763509232 1.0505989346948854 1.0749688617270186
7 70 -0.0737199552156548 -0.03785942446944861 0.029382556291687213 0.08072132885978606 0.8812367503634225 0.9604963013728556 0.9838090130188398 0.9928591066476216 1.0125820151451275 1.0308155763509232 1.0505989346948854 1.0749688617270186
8 80 -0.0737199552156548 -0.03785942446944861 0.029382556291687213 0.08072132885978606 0.8812367503634225 0.9604963013728556 0.9838090130188398 0.9928591066476216 1.0125820151451275 1.0308155763509232 1.0505989346948854 1.0749688617270186
9 90 -0.41518658194831 -0.12615441782685324 0.05789336610527368 0.18390619035484596 0.5483841175805352 0.7870610224556224 0.8868805210663316 0.9386247605053578 1.0186432518900217 1.1204256689044532 1.2360170391820866 1.261550804179674
10 100 -0.41518658194831 -0.12615441782685324 0.05789336610527368 0.18390619035484596 0.5483841175805352 0.7870610224556224 0.8868805210663316 0.9386247605053578 1.0186432518900217 1.1204256689044532 1.2360170391820866 1.261550804179674
11 110 -0.41518658194831 -0.12615441782685324 0.05789336610527368 0.18390619035484596 0.5483841175805352 0.7870610224556224 0.8868805210663316 0.9386247605053578 1.0186432518900217 1.1204256689044532 1.2360170391820866 1.261550804179674
12 120 -0.41518658194831 -0.12615441782685324 0.05789336610527368 0.18390619035484596 0.5483841175805352 0.7870610224556224 0.8868805210663316 0.9386247605053578 1.0186432518900217 1.1204256689044532 1.2360170391820866 1.261550804179674
13 130 -0.41518658194831 -0.12615441782685324 0.05789336610527368 0.18390619035484596 0.5483841175805352 0.7870610224556224 0.8868805210663316 0.9386247605053578 1.0186432518900217 1.1204256689044532 1.2360170391820866 1.261550804179674
14 140 -0.41518658194831 -0.12615441782685324 0.05789336610527368 0.18390619035484596 0.5483841175805352 0.7870610224556224 0.8868805210663316 0.9386247605053578 1.0186432518900217 1.1204256689044532 1.2360170391820866 1.261550804179674
15 150 -0.41518658194831 -0.12615441782685324 0.05789336610527368 0.18390619035484596 0.5483841175805352 0.7870610224556224 0.8868805210663316 0.9386247605053578 1.0186432518900217 1.1204256689044532 1.2360170391820866 1.261550804179674
16 160 -0.41518658194831 -0.12615441782685324 0.05789336610527368 0.18390619035484596 0.5483841175805352 0.7870610224556224 0.8868805210663316 0.9386247605053578 1.0186432518900217 1.1204256689044532 1.2360170391820866 1.261550804179674
